anio,provincia,sexo,edad,cobertura_medica,cantidad
2010,26,Mujer,1,Programas o planes estatales de salud,128
2010,26,Varón,2,Programas o planes estatales de salud,184
2010,26,Mujer,2,Programas o planes estatales de salud,183
2010,26,Varón,3,Programas o planes estatales de salud,202
2010,26,Mujer,3,Programas o planes estatales de salud,172
2010,26,Varón,4,Programas o planes estatales de salud,159
2010,26,Mujer,4,Programas o planes estatales de salud,149
2010,26,Varón,5,Programas o planes estatales de salud,100
2010,26,Mujer,5,Programas o planes estatales de salud,96
2010,26,Varón,6,Programas o planes estatales de salud,92
2010,26,Mujer,6,Programas o planes estatales de salud,85
2010,26,Varón,7,Programas o planes estatales de salud,48
2010,26,Mujer,7,Programas o planes estatales de salud,70
2010,26,Varón,8,Programas o planes estatales de salud,98
2010,26,Mujer,8,Programas o planes estatales de salud,96
2010,26,Varón,9,Programas o planes estatales de salud,89
2010,26,Mujer,9,Programas o planes estatales de salud,68
2010,26,Varón,10,Programas o planes estatales de salud,61
2010,26,Mujer,10,Programas o planes estatales de salud,60
2010,26,Varón,11,Programas o planes estatales de salud,78
2010,26,Mujer,11,Programas o planes estatales de salud,56
2010,26,Varón,12,Programas o planes estatales de salud,62
2010,26,Mujer,12,Programas o planes estatales de salud,50
2010,26,Varón,13,Programas o planes estatales de salud,51
2010,26,Mujer,13,Programas o planes estatales de salud,53
2010,26,Varón,14,Programas o planes estatales de salud,64
2010,26,Mujer,14,Programas o planes estatales de salud,120
2010,26,Varón,15,Programas o planes estatales de salud,84
2010,26,Mujer,15,Programas o planes estatales de salud,123
2010,26,Varón,16,Programas o planes estatales de salud,42
2010,26,Mujer,16,Programas o planes estatales de salud,83
2010,26,Varón,17,Programas o planes estatales de salud,75
2010,26,Mujer,17,Programas o planes estatales de salud,98
2010,26,Varón,18,Programas o planes estatales de salud,48
2010,26,Mujer,18,Programas o planes estatales de salud,69
2010,26,Varón,19,Programas o planes estatales de salud,48
2010,26,Mujer,19,Programas o planes estatales de salud,85
2010,26,Varón,20,Programas o planes estatales de salud,102
2010,26,Mujer,20,Programas o planes estatales de salud,93
2010,26,Varón,21,Programas o planes estatales de salud,69
2010,26,Mujer,21,Programas o planes estatales de salud,126
2010,26,Varón,22,Programas o planes estatales de salud,109
2010,26,Mujer,22,Programas o planes estatales de salud,99
2010,26,Varón,23,Programas o planes estatales de salud,63
2010,26,Mujer,23,Programas o planes estatales de salud,56
2010,26,Varón,24,Programas o planes estatales de salud,112
2010,26,Mujer,24,Programas o planes estatales de salud,76
2010,26,Varón,25,Programas o planes estatales de salud,97
2010,26,Mujer,25,Programas o planes estatales de salud,48
2010,26,Varón,26,Programas o planes estatales de salud,98
2010,26,Mujer,26,Programas o planes estatales de salud,53
2010,26,Varón,27,Programas o planes estatales de salud,91
2010,26,Mujer,27,Programas o planes estatales de salud,43
2010,26,Varón,28,Programas o planes estatales de salud,104
2010,26,Mujer,28,Programas o planes estatales de salud,47
2010,26,Varón,29,Programas o planes estatales de salud,72
2010,26,Mujer,29,Programas o planes estatales de salud,90
2010,26,Varón,30,Programas o planes estatales de salud,66
2010,26,Mujer,30,Programas o planes estatales de salud,64
2010,26,Varón,31,Programas o planes estatales de salud,59
2010,26,Mujer,31,Programas o planes estatales de salud,75
2010,26,Varón,32,Programas o planes estatales de salud,63
2010,26,Mujer,32,Programas o planes estatales de salud,37
2010,26,Varón,33,Programas o planes estatales de salud,52
2010,26,Mujer,33,Programas o planes estatales de salud,65
2010,26,Varón,34,Programas o planes estatales de salud,63
2010,26,Mujer,34,Programas o planes estatales de salud,54
2010,26,Varón,35,Programas o planes estatales de salud,75
2010,26,Mujer,35,Programas o planes estatales de salud,54
2010,26,Varón,36,Programas o planes estatales de salud,51
2010,26,Mujer,36,Programas o planes estatales de salud,39
2010,26,Varón,37,Programas o planes estatales de salud,59
2010,26,Mujer,37,Programas o planes estatales de salud,33
2010,26,Varón,38,Programas o planes estatales de salud,33
2010,26,Mujer,38,Programas o planes estatales de salud,67
2010,26,Varón,39,Programas o planes estatales de salud,76
2010,26,Mujer,39,Programas o planes estatales de salud,80
2010,26,Varón,40,Programas o planes estatales de salud,48
2010,26,Mujer,40,Programas o planes estatales de salud,52
2010,26,Varón,41,Programas o planes estatales de salud,43
2010,26,Mujer,41,Programas o planes estatales de salud,83
2010,26,Varón,42,Programas o planes estatales de salud,29
2010,26,Mujer,42,Programas o planes estatales de salud,62
2010,26,Varón,43,Programas o planes estatales de salud,56
2010,26,Mujer,43,Programas o planes estatales de salud,37
2010,26,Varón,44,Programas o planes estatales de salud,19
2010,26,Mujer,44,Programas o planes estatales de salud,40
2010,26,Varón,45,Programas o planes estatales de salud,38
2010,26,Mujer,45,Programas o planes estatales de salud,50
2010,26,Varón,46,Programas o planes estatales de salud,62
2010,26,Mujer,46,Programas o planes estatales de salud,92
2010,26,Varón,47,Programas o planes estatales de salud,69
2010,26,Mujer,47,Programas o planes estatales de salud,62
2010,26,Varón,48,Programas o planes estatales de salud,21
2010,26,Mujer,48,Programas o planes estatales de salud,51
2010,26,Varón,49,Programas o planes estatales de salud,42
2010,26,Mujer,49,Programas o planes estatales de salud,79
2010,26,Varón,50,Programas o planes estatales de salud,20
2010,26,Mujer,50,Programas o planes estatales de salud,109
2010,26,Varón,51,Programas o planes estatales de salud,52
2010,26,Mujer,51,Programas o planes estatales de salud,44
2010,26,Varón,52,Programas o planes estatales de salud,16
2010,26,Mujer,52,Programas o planes estatales de salud,60
2010,26,Varón,53,Programas o planes estatales de salud,35
2010,26,Mujer,53,Programas o planes estatales de salud,56
2010,26,Varón,54,Programas o planes estatales de salud,89
2010,26,Mujer,54,Programas o planes estatales de salud,29
2010,26,Varón,55,Programas o planes estatales de salud,51
2010,26,Mujer,55,Programas o planes estatales de salud,52
2010,26,Varón,56,Programas o planes estatales de salud,18
2010,26,Mujer,56,Programas o planes estatales de salud,96
2010,26,Varón,57,Programas o planes estatales de salud,32
2010,26,Mujer,57,Programas o planes estatales de salud,47
2010,26,Varón,58,Programas o planes estatales de salud,25
2010,26,Mujer,58,Programas o planes estatales de salud,46
2010,26,Varón,59,Programas o planes estatales de salud,12
2010,26,Mujer,59,Programas o planes estatales de salud,10
2010,26,Varón,60,Programas o planes estatales de salud,28
2010,26,Mujer,60,Programas o planes estatales de salud,20
2010,26,Varón,61,Programas o planes estatales de salud,10
2010,26,Mujer,61,Programas o planes estatales de salud,38
2010,26,Varón,62,Programas o planes estatales de salud,56
2010,26,Mujer,62,Programas o planes estatales de salud,31
2010,26,Varón,63,Programas o planes estatales de salud,35
2010,26,Mujer,63,Programas o planes estatales de salud,50
2010,26,Varón,64,Programas o planes estatales de salud,20
2010,26,Mujer,64,Programas o planes estatales de salud,33
2010,26,Varón,65,Programas o planes estatales de salud,19
2010,26,Mujer,65,Programas o planes estatales de salud,8
2010,26,Varón,66,Programas o planes estatales de salud,15
2010,26,Mujer,66,Programas o planes estatales de salud,11
2010,26,Varón,67,Programas o planes estatales de salud,28
2010,26,Mujer,67,Programas o planes estatales de salud,19
2010,26,Varón,68,Programas o planes estatales de salud,8
2010,26,Mujer,68,Programas o planes estatales de salud,32
2010,26,Varón,69,Programas o planes estatales de salud,16
2010,26,Mujer,69,Programas o planes estatales de salud,29
2010,26,Varón,70,Programas o planes estatales de salud,16
2010,26,Mujer,70,Programas o planes estatales de salud,6
2010,26,Varón,71,Programas o planes estatales de salud,14
2010,26,Mujer,71,Programas o planes estatales de salud,5
2010,26,Varón,72,Programas o planes estatales de salud,13
2010,26,Mujer,72,Programas o planes estatales de salud,19
2010,26,Varón,73,Programas o planes estatales de salud,4
2010,26,Mujer,73,Programas o planes estatales de salud,6
2010,26,Varón,74,Programas o planes estatales de salud,11
2010,26,Mujer,74,Programas o planes estatales de salud,14
2010,26,Varón,75,Programas o planes estatales de salud,5
2010,26,Mujer,75,Programas o planes estatales de salud,14
2010,26,Varón,76,Programas o planes estatales de salud,14
2010,26,Mujer,76,Programas o planes estatales de salud,14
2010,26,Varón,77,Programas o planes estatales de salud,14
2010,26,Mujer,77,Programas o planes estatales de salud,21
2010,26,Varón,78,Programas o planes estatales de salud,3
2010,26,Mujer,78,Programas o planes estatales de salud,14
2010,26,Varón,79,Programas o planes estatales de salud,24
2010,26,Mujer,79,Programas o planes estatales de salud,2
2010,26,Varón,80,Programas o planes estatales de salud,2
2010,26,Mujer,80,Programas o planes estatales de salud,13
2010,26,Varón,81,Programas o planes estatales de salud,4
2010,26,Mujer,81,Programas o planes estatales de salud,23
2010,26,Varón,82,Programas o planes estatales de salud,11
2010,26,Mujer,82,Programas o planes estatales de salud,4
2010,26,Varón,83,Programas o planes estatales de salud,15
2010,26,Mujer,83,Programas o planes estatales de salud,36
2010,26,Varón,84,Programas o planes estatales de salud,2
2010,26,Mujer,84,Programas o planes estatales de salud,11
2010,26,Varón,85,Programas o planes estatales de salud,2
2010,26,Mujer,85,Programas o planes estatales de salud,19
2010,26,Varón,86,Programas o planes estatales de salud,3
2010,26,Mujer,86,Programas o planes estatales de salud,2
2010,26,Varón,87,Programas o planes estatales de salud,3
2010,26,Mujer,87,Programas o planes estatales de salud,1
2010,26,Varón,89,Programas o planes estatales de salud,0
2010,26,Mujer,89,Programas o planes estatales de salud,1
2010,26,Varón,90,Programas o planes estatales de salud,0
2010,26,Mujer,90,Programas o planes estatales de salud,1
2010,26,Varón,91,Programas o planes estatales de salud,0
2010,26,Mujer,91,Programas o planes estatales de salud,1
2010,26,Varón,92,Programas o planes estatales de salud,1
2010,26,Mujer,92,Programas o planes estatales de salud,1
2010,26,Varón,93,Programas o planes estatales de salud,1
2010,26,Mujer,93,Programas o planes estatales de salud,0
2010,26,Varón,94,Programas o planes estatales de salud,1
2010,26,Mujer,94,Programas o planes estatales de salud,0
2010,26,Varón,95,Programas o planes estatales de salud,0
2010,26,Mujer,95,Programas o planes estatales de salud,1
2010,26,Varón,101,Programas o planes estatales de salud,0
2010,26,Mujer,101,Programas o planes estatales de salud,1
2010,26,Varón,0,"No tiene obra social, prepaga o plan estatal",1294
2010,26,Mujer,0,"No tiene obra social, prepaga o plan estatal",1452
2010,26,Varón,1,"No tiene obra social, prepaga o plan estatal",1311
2010,26,Mujer,1,"No tiene obra social, prepaga o plan estatal",1282
2010,26,Varón,2,"No tiene obra social, prepaga o plan estatal",1391
2010,26,Mujer,2,"No tiene obra social, prepaga o plan estatal",1315
2010,26,Varón,3,"No tiene obra social, prepaga o plan estatal",1197
2010,26,Mujer,3,"No tiene obra social, prepaga o plan estatal",1175
2010,26,Varón,4,"No tiene obra social, prepaga o plan estatal",1206
2010,26,Mujer,4,"No tiene obra social, prepaga o plan estatal",1286
2010,26,Varón,5,"No tiene obra social, prepaga o plan estatal",1231
2010,26,Mujer,5,"No tiene obra social, prepaga o plan estatal",1098
2010,26,Varón,6,"No tiene obra social, prepaga o plan estatal",1187
2010,26,Mujer,6,"No tiene obra social, prepaga o plan estatal",1126
2010,26,Varón,7,"No tiene obra social, prepaga o plan estatal",1137
2010,26,Mujer,7,"No tiene obra social, prepaga o plan estatal",1140
2010,26,Varón,8,"No tiene obra social, prepaga o plan estatal",1141
2010,26,Mujer,8,"No tiene obra social, prepaga o plan estatal",1267
2010,26,Varón,9,"No tiene obra social, prepaga o plan estatal",1274
2010,26,Mujer,9,"No tiene obra social, prepaga o plan estatal",1095
2010,26,Varón,10,"No tiene obra social, prepaga o plan estatal",1381
2010,26,Mujer,10,"No tiene obra social, prepaga o plan estatal",1420
2010,26,Varón,11,"No tiene obra social, prepaga o plan estatal",1106
2010,26,Mujer,11,"No tiene obra social, prepaga o plan estatal",1090
2010,26,Varón,12,"No tiene obra social, prepaga o plan estatal",1347
2010,26,Mujer,12,"No tiene obra social, prepaga o plan estatal",1383
2010,26,Varón,13,"No tiene obra social, prepaga o plan estatal",1419
2010,26,Mujer,13,"No tiene obra social, prepaga o plan estatal",1329
2010,26,Varón,14,"No tiene obra social, prepaga o plan estatal",1303
2010,26,Mujer,14,"No tiene obra social, prepaga o plan estatal",1250
2010,26,Varón,15,"No tiene obra social, prepaga o plan estatal",1243
2010,26,Mujer,15,"No tiene obra social, prepaga o plan estatal",1356
2010,26,Varón,16,"No tiene obra social, prepaga o plan estatal",1321
2010,26,Mujer,16,"No tiene obra social, prepaga o plan estatal",1348
2010,26,Varón,17,"No tiene obra social, prepaga o plan estatal",1438
2010,26,Mujer,17,"No tiene obra social, prepaga o plan estatal",1348
2010,26,Varón,18,"No tiene obra social, prepaga o plan estatal",1543
2010,26,Mujer,18,"No tiene obra social, prepaga o plan estatal",1254
2010,26,Varón,19,"No tiene obra social, prepaga o plan estatal",1825
2010,26,Mujer,19,"No tiene obra social, prepaga o plan estatal",1587
2010,26,Varón,20,"No tiene obra social, prepaga o plan estatal",1631
2010,26,Mujer,20,"No tiene obra social, prepaga o plan estatal",1449
2010,26,Varón,21,"No tiene obra social, prepaga o plan estatal",2054
2010,26,Mujer,21,"No tiene obra social, prepaga o plan estatal",1616
2010,26,Varón,22,"No tiene obra social, prepaga o plan estatal",1923
2010,26,Mujer,22,"No tiene obra social, prepaga o plan estatal",1830
2010,26,Varón,23,"No tiene obra social, prepaga o plan estatal",1801
2010,26,Mujer,23,"No tiene obra social, prepaga o plan estatal",1749
2010,26,Varón,24,"No tiene obra social, prepaga o plan estatal",1732
2010,26,Mujer,24,"No tiene obra social, prepaga o plan estatal",1759
2010,26,Varón,25,"No tiene obra social, prepaga o plan estatal",1520
2010,26,Mujer,25,"No tiene obra social, prepaga o plan estatal",1538
2010,26,Varón,26,"No tiene obra social, prepaga o plan estatal",1485
2010,26,Mujer,26,"No tiene obra social, prepaga o plan estatal",1306
2010,26,Varón,27,"No tiene obra social, prepaga o plan estatal",1507
2010,26,Mujer,27,"No tiene obra social, prepaga o plan estatal",1217
2010,26,Varón,28,"No tiene obra social, prepaga o plan estatal",1499
2010,26,Mujer,28,"No tiene obra social, prepaga o plan estatal",1427
2010,26,Varón,29,"No tiene obra social, prepaga o plan estatal",1470
2010,26,Mujer,29,"No tiene obra social, prepaga o plan estatal",1173
2010,26,Varón,30,"No tiene obra social, prepaga o plan estatal",1460
2010,26,Mujer,30,"No tiene obra social, prepaga o plan estatal",1272
2010,26,Varón,31,"No tiene obra social, prepaga o plan estatal",1383
2010,26,Mujer,31,"No tiene obra social, prepaga o plan estatal",1173
2010,26,Varón,32,"No tiene obra social, prepaga o plan estatal",1091
2010,26,Mujer,32,"No tiene obra social, prepaga o plan estatal",1105
2010,26,Varón,33,"No tiene obra social, prepaga o plan estatal",1386
2010,26,Mujer,33,"No tiene obra social, prepaga o plan estatal",1037
2010,26,Varón,34,"No tiene obra social, prepaga o plan estatal",1107
2010,26,Mujer,34,"No tiene obra social, prepaga o plan estatal",1022
2010,26,Varón,35,"No tiene obra social, prepaga o plan estatal",1006
2010,26,Mujer,35,"No tiene obra social, prepaga o plan estatal",1113
2010,26,Varón,36,"No tiene obra social, prepaga o plan estatal",1093
2010,26,Mujer,36,"No tiene obra social, prepaga o plan estatal",923
2010,26,Varón,37,"No tiene obra social, prepaga o plan estatal",1047
2010,26,Mujer,37,"No tiene obra social, prepaga o plan estatal",796
2010,26,Varón,38,"No tiene obra social, prepaga o plan estatal",962
2010,26,Mujer,38,"No tiene obra social, prepaga o plan estatal",809
2010,26,Varón,39,"No tiene obra social, prepaga o plan estatal",960
2010,26,Mujer,39,"No tiene obra social, prepaga o plan estatal",785
2010,26,Varón,40,"No tiene obra social, prepaga o plan estatal",829
2010,26,Mujer,40,"No tiene obra social, prepaga o plan estatal",713
2010,26,Varón,41,"No tiene obra social, prepaga o plan estatal",632
2010,26,Mujer,41,"No tiene obra social, prepaga o plan estatal",816
2010,26,Varón,42,"No tiene obra social, prepaga o plan estatal",846
2010,26,Mujer,42,"No tiene obra social, prepaga o plan estatal",692
2010,26,Varón,43,"No tiene obra social, prepaga o plan estatal",767
2010,26,Mujer,43,"No tiene obra social, prepaga o plan estatal",586
2010,26,Varón,44,"No tiene obra social, prepaga o plan estatal",802
2010,26,Mujer,44,"No tiene obra social, prepaga o plan estatal",670
2010,26,Varón,45,"No tiene obra social, prepaga o plan estatal",794
2010,26,Mujer,45,"No tiene obra social, prepaga o plan estatal",616
2010,26,Varón,46,"No tiene obra social, prepaga o plan estatal",762
2010,26,Mujer,46,"No tiene obra social, prepaga o plan estatal",647
2010,26,Varón,47,"No tiene obra social, prepaga o plan estatal",618
2010,26,Mujer,47,"No tiene obra social, prepaga o plan estatal",647
2010,26,Varón,48,"No tiene obra social, prepaga o plan estatal",621
2010,26,Mujer,48,"No tiene obra social, prepaga o plan estatal",599
2010,26,Varón,49,"No tiene obra social, prepaga o plan estatal",767
2010,26,Mujer,49,"No tiene obra social, prepaga o plan estatal",537
2010,26,Varón,50,"No tiene obra social, prepaga o plan estatal",882
2010,26,Mujer,50,"No tiene obra social, prepaga o plan estatal",633
2010,26,Varón,51,"No tiene obra social, prepaga o plan estatal",734
2010,26,Mujer,51,"No tiene obra social, prepaga o plan estatal",580
2010,26,Varón,52,"No tiene obra social, prepaga o plan estatal",607
2010,26,Mujer,52,"No tiene obra social, prepaga o plan estatal",531
2010,26,Varón,53,"No tiene obra social, prepaga o plan estatal",784
2010,26,Mujer,53,"No tiene obra social, prepaga o plan estatal",646
2010,26,Varón,54,"No tiene obra social, prepaga o plan estatal",685
2010,26,Mujer,54,"No tiene obra social, prepaga o plan estatal",538
2010,26,Varón,55,"No tiene obra social, prepaga o plan estatal",767
2010,26,Mujer,55,"No tiene obra social, prepaga o plan estatal",511
2010,26,Varón,56,"No tiene obra social, prepaga o plan estatal",650
2010,26,Mujer,56,"No tiene obra social, prepaga o plan estatal",541
2010,26,Varón,57,"No tiene obra social, prepaga o plan estatal",607
2010,26,Mujer,57,"No tiene obra social, prepaga o plan estatal",499
2010,26,Varón,58,"No tiene obra social, prepaga o plan estatal",573
2010,26,Mujer,58,"No tiene obra social, prepaga o plan estatal",488
2010,26,Varón,59,"No tiene obra social, prepaga o plan estatal",568
2010,26,Mujer,59,"No tiene obra social, prepaga o plan estatal",402
2010,26,Varón,60,"No tiene obra social, prepaga o plan estatal",610
2010,26,Mujer,60,"No tiene obra social, prepaga o plan estatal",447
2010,26,Varón,61,"No tiene obra social, prepaga o plan estatal",491
2010,26,Mujer,61,"No tiene obra social, prepaga o plan estatal",372
2010,26,Varón,62,"No tiene obra social, prepaga o plan estatal",477
2010,26,Mujer,62,"No tiene obra social, prepaga o plan estatal",208
2010,26,Varón,63,"No tiene obra social, prepaga o plan estatal",385
2010,26,Mujer,63,"No tiene obra social, prepaga o plan estatal",170
2010,26,Varón,64,"No tiene obra social, prepaga o plan estatal",381
2010,26,Mujer,64,"No tiene obra social, prepaga o plan estatal",159
2010,26,Varón,65,"No tiene obra social, prepaga o plan estatal",407
2010,26,Mujer,65,"No tiene obra social, prepaga o plan estatal",84
2010,26,Varón,66,"No tiene obra social, prepaga o plan estatal",181
2010,26,Mujer,66,"No tiene obra social, prepaga o plan estatal",94
2010,26,Varón,67,"No tiene obra social, prepaga o plan estatal",160
2010,26,Mujer,67,"No tiene obra social, prepaga o plan estatal",95
2010,26,Varón,68,"No tiene obra social, prepaga o plan estatal",176
2010,26,Mujer,68,"No tiene obra social, prepaga o plan estatal",97
2010,26,Varón,69,"No tiene obra social, prepaga o plan estatal",81
2010,26,Mujer,69,"No tiene obra social, prepaga o plan estatal",53
2010,26,Varón,70,"No tiene obra social, prepaga o plan estatal",128
2010,26,Mujer,70,"No tiene obra social, prepaga o plan estatal",115
2010,26,Varón,71,"No tiene obra social, prepaga o plan estatal",55
2010,26,Mujer,71,"No tiene obra social, prepaga o plan estatal",62
2010,26,Varón,72,"No tiene obra social, prepaga o plan estatal",61
2010,26,Mujer,72,"No tiene obra social, prepaga o plan estatal",57
2010,26,Varón,73,"No tiene obra social, prepaga o plan estatal",100
2010,26,Mujer,73,"No tiene obra social, prepaga o plan estatal",61
2010,26,Varón,74,"No tiene obra social, prepaga o plan estatal",86
2010,26,Mujer,74,"No tiene obra social, prepaga o plan estatal",30
2010,26,Varón,75,"No tiene obra social, prepaga o plan estatal",57
2010,26,Mujer,75,"No tiene obra social, prepaga o plan estatal",61
2010,26,Varón,76,"No tiene obra social, prepaga o plan estatal",44
2010,26,Mujer,76,"No tiene obra social, prepaga o plan estatal",52
2010,26,Varón,77,"No tiene obra social, prepaga o plan estatal",57
2010,26,Mujer,77,"No tiene obra social, prepaga o plan estatal",40
2010,26,Varón,78,"No tiene obra social, prepaga o plan estatal",44
2010,26,Mujer,78,"No tiene obra social, prepaga o plan estatal",42
2010,26,Varón,79,"No tiene obra social, prepaga o plan estatal",40
2010,26,Mujer,79,"No tiene obra social, prepaga o plan estatal",78
2010,26,Varón,80,"No tiene obra social, prepaga o plan estatal",37
2010,26,Mujer,80,"No tiene obra social, prepaga o plan estatal",46
2010,26,Varón,81,"No tiene obra social, prepaga o plan estatal",17
2010,26,Mujer,81,"No tiene obra social, prepaga o plan estatal",24
2010,26,Varón,82,"No tiene obra social, prepaga o plan estatal",17
2010,26,Mujer,82,"No tiene obra social, prepaga o plan estatal",51
2010,26,Varón,83,"No tiene obra social, prepaga o plan estatal",16
2010,26,Mujer,83,"No tiene obra social, prepaga o plan estatal",15
2010,26,Varón,84,"No tiene obra social, prepaga o plan estatal",24
2010,26,Mujer,84,"No tiene obra social, prepaga o plan estatal",25
2010,26,Varón,85,"No tiene obra social, prepaga o plan estatal",32
2010,26,Mujer,85,"No tiene obra social, prepaga o plan estatal",37
2010,26,Varón,86,"No tiene obra social, prepaga o plan estatal",10
2010,26,Mujer,86,"No tiene obra social, prepaga o plan estatal",28
2010,26,Varón,87,"No tiene obra social, prepaga o plan estatal",27
2010,26,Mujer,87,"No tiene obra social, prepaga o plan estatal",10
2010,26,Varón,88,"No tiene obra social, prepaga o plan estatal",24
2010,26,Mujer,88,"No tiene obra social, prepaga o plan estatal",16
2010,26,Varón,89,"No tiene obra social, prepaga o plan estatal",7
2010,26,Mujer,89,"No tiene obra social, prepaga o plan estatal",31
2010,26,Varón,90,"No tiene obra social, prepaga o plan estatal",3
2010,26,Mujer,90,"No tiene obra social, prepaga o plan estatal",45
2010,26,Varón,91,"No tiene obra social, prepaga o plan estatal",1
2010,26,Mujer,91,"No tiene obra social, prepaga o plan estatal",21
2010,26,Varón,92,"No tiene obra social, prepaga o plan estatal",1
2010,26,Mujer,92,"No tiene obra social, prepaga o plan estatal",2
2010,26,Varón,93,"No tiene obra social, prepaga o plan estatal",3
2010,26,Mujer,93,"No tiene obra social, prepaga o plan estatal",5
2010,26,Varón,94,"No tiene obra social, prepaga o plan estatal",9
2010,26,Mujer,94,"No tiene obra social, prepaga o plan estatal",2
2010,26,Varón,95,"No tiene obra social, prepaga o plan estatal",10
2010,26,Mujer,95,"No tiene obra social, prepaga o plan estatal",22
2010,26,Varón,96,"No tiene obra social, prepaga o plan estatal",0
2010,26,Mujer,96,"No tiene obra social, prepaga o plan estatal",10
2010,26,Varón,97,"No tiene obra social, prepaga o plan estatal",0
2010,26,Mujer,97,"No tiene obra social, prepaga o plan estatal",1
2010,26,Varón,98,"No tiene obra social, prepaga o plan estatal",1
2010,26,Mujer,98,"No tiene obra social, prepaga o plan estatal",10
2010,26,Varón,99,"No tiene obra social, prepaga o plan estatal",0
2010,26,Mujer,99,"No tiene obra social, prepaga o plan estatal",1
2010,26,Varón,100,"No tiene obra social, prepaga o plan estatal",0
2010,26,Mujer,100,"No tiene obra social, prepaga o plan estatal",1
2010,30,Varón,0,Obra social (incluye PAMI),4415
2010,30,Mujer,0,Obra social (incluye PAMI),3955
2010,30,Varón,1,Obra social (incluye PAMI),4252
2010,30,Mujer,1,Obra social (incluye PAMI),4375
2010,30,Varón,2,Obra social (incluye PAMI),4343
2010,30,Mujer,2,Obra social (incluye PAMI),4362
2010,30,Varón,3,Obra social (incluye PAMI),4519
2010,30,Mujer,3,Obra social (incluye PAMI),4088
2010,30,Varón,4,Obra social (incluye PAMI),4678
2010,30,Mujer,4,Obra social (incluye PAMI),4388
2010,30,Varón,5,Obra social (incluye PAMI),4732
2010,30,Mujer,5,Obra social (incluye PAMI),4690
2010,30,Varón,6,Obra social (incluye PAMI),4952
2010,30,Mujer,6,Obra social (incluye PAMI),4941
2010,30,Varón,7,Obra social (incluye PAMI),5195
2010,30,Mujer,7,Obra social (incluye PAMI),4928
2010,30,Varón,8,Obra social (incluye PAMI),4865
2010,30,Mujer,8,Obra social (incluye PAMI),4892
2010,30,Varón,9,Obra social (incluye PAMI),5110
2010,30,Mujer,9,Obra social (incluye PAMI),4844
2010,30,Varón,10,Obra social (incluye PAMI),5389
2010,30,Mujer,10,Obra social (incluye PAMI),5460
2010,30,Varón,11,Obra social (incluye PAMI),5384
2010,30,Mujer,11,Obra social (incluye PAMI),5128
2010,30,Varón,12,Obra social (incluye PAMI),5339
2010,30,Mujer,12,Obra social (incluye PAMI),5342
2010,30,Varón,13,Obra social (incluye PAMI),5310
2010,30,Mujer,13,Obra social (incluye PAMI),5520
2010,30,Varón,14,Obra social (incluye PAMI),5604
2010,30,Mujer,14,Obra social (incluye PAMI),5653
2010,30,Varón,15,Obra social (incluye PAMI),5455
2010,30,Mujer,15,Obra social (incluye PAMI),5408
2010,30,Varón,16,Obra social (incluye PAMI),5361
2010,30,Mujer,16,Obra social (incluye PAMI),5304
2010,30,Varón,17,Obra social (incluye PAMI),5405
2010,30,Mujer,17,Obra social (incluye PAMI),5382
2010,30,Varón,18,Obra social (incluye PAMI),5059
2010,30,Mujer,18,Obra social (incluye PAMI),4733
2010,30,Varón,19,Obra social (incluye PAMI),5038
2010,30,Mujer,19,Obra social (incluye PAMI),4813
2010,30,Varón,20,Obra social (incluye PAMI),4582
2010,30,Mujer,20,Obra social (incluye PAMI),4595
2010,30,Varón,21,Obra social (incluye PAMI),3957
2010,30,Mujer,21,Obra social (incluye PAMI),3863
2010,30,Varón,22,Obra social (incluye PAMI),3561
2010,30,Mujer,22,Obra social (incluye PAMI),3607
2010,30,Varón,23,Obra social (incluye PAMI),3738
2010,30,Mujer,23,Obra social (incluye PAMI),3590
2010,30,Varón,24,Obra social (incluye PAMI),3743
2010,30,Mujer,24,Obra social (incluye PAMI),3967
2010,30,Varón,25,Obra social (incluye PAMI),4044
2010,30,Mujer,25,Obra social (incluye PAMI),3833
2010,30,Varón,26,Obra social (incluye PAMI),3739
2010,30,Mujer,26,Obra social (incluye PAMI),3720
2010,30,Varón,27,Obra social (incluye PAMI),3684
2010,30,Mujer,27,Obra social (incluye PAMI),4147
2010,30,Varón,28,Obra social (incluye PAMI),4280
2010,30,Mujer,28,Obra social (incluye PAMI),4531
2010,30,Varón,29,Obra social (incluye PAMI),4250
2010,30,Mujer,29,Obra social (incluye PAMI),4374
2010,30,Varón,30,Obra social (incluye PAMI),4332
2010,30,Mujer,30,Obra social (incluye PAMI),4813
2010,30,Varón,31,Obra social (incluye PAMI),4466
2010,30,Mujer,31,Obra social (incluye PAMI),4644
2010,30,Varón,32,Obra social (incluye PAMI),4338
2010,30,Mujer,32,Obra social (incluye PAMI),4586
2010,30,Varón,33,Obra social (incluye PAMI),4361
2010,30,Mujer,33,Obra social (incluye PAMI),4659
2010,30,Varón,34,Obra social (incluye PAMI),3945
2010,30,Mujer,34,Obra social (incluye PAMI),4178
2010,30,Varón,35,Obra social (incluye PAMI),4048
2010,30,Mujer,35,Obra social (incluye PAMI),4311
2010,30,Varón,36,Obra social (incluye PAMI),3783
2010,30,Mujer,36,Obra social (incluye PAMI),4134
2010,30,Varón,37,Obra social (incluye PAMI),4088
2010,30,Mujer,37,Obra social (incluye PAMI),4464
2010,30,Varón,38,Obra social (incluye PAMI),4002
