anio,provincia_id,categorias,sexo,grupo_edad,cantidad
2014,74,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,15-34,2.0
2018,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,4.0
2015,70,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,35-54,1.0
2021,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,35-54,4.0
2010,10,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,35-54,6.0
2009,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,5.0
2006,42,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,15-34,1.0
2014,22,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,2.0
2007,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,35-54,1.0
2013,90,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2021,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,2.0
2021,82,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,1.0
2007,2,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,1.0
2017,46,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2010,90,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,1.0
2008,38,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2021,6,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,14.0
2017,30,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2022,26,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2016,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,3.0
2011,62,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2011,22,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,3.0
2013,10,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,14.0
2018,2,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2007,90,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2010,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,3.0
2012,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,75 o mas,28.0
2005,30,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,4.0
2022,38,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,83.0
2008,90,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,4.0
2020,6,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,11.0
2005,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,1.0
2021,6,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,3.0
2012,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,35-54,7.0
2010,86,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,3.0
2012,66,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,49.0
2009,38,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,2.0
2016,90,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2009,2,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,2.0
2021,94,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,2.0
2013,86,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,4.0
2012,82,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2005,82,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,1.0
2011,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,1.0
2015,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,5.0
2012,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,55-74,20.0
2009,22,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,2.0
2015,22,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2020,94,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,55-74,11.0
2021,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,17.0
2013,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,35-54,3.0
2020,2,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,2.0
2007,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,5.0
2021,2,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2007,30,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,2.0
2008,74,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,35-54,1.0
2010,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,1.0
2009,94,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,55-74,3.0
2014,22,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2018,38,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,35-54,14.0
2017,46,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,1.0
2014,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,55-74,29.0
2010,10,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2016,94,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,75 o mas,1.0
2012,86,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,3.0
2007,38,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,7.0
2009,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,15-34,21.0
2012,18,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,1.0
2019,18,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,35-54,1.0
2021,30,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,1.0
2011,10,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,18.0
2014,30,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2007,82,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,15-34,17.0
2007,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2015,90,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2012,18,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,2.0
2010,22,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,1.0
2008,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,55-74,12.0
2017,66,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,2.0
2010,18,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,1.0
2014,78,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,35-54,2.0
2006,18,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,75 o mas,1.0
2010,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,61.0
2017,6,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,Sin Información,6.0
2010,26,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2016,70,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,15-34,1.0
2022,30,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",indeterminado,55-74,1.0
2015,86,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,75 o mas,1.0
2021,30,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2005,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,5.0
2008,94,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,3.0
2006,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,35-54,18.0
2005,38,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,2.0
2008,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,5.0
2012,82,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,1.0
2010,54,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,15-34,8.0
2017,66,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,55-74,3.0
2014,90,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2020,94,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,75 o mas,7.0
2011,34,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,9.0
2007,94,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,35-54,1.0
2012,99,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2020,74,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,55-74,13.0
2016,86,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",desconocido,55-74,1.0
2005,82,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,Sin Información,1.0
2010,2,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",masculino,Sin Información,1.0
2012,10,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",femenino,75 o mas,39.0
